name,bus,P1,Q1,P2,Q2,P3,Q3
 ,d5956499-2_int,0.0,0.0,0.0,0.0,0.0,0.0
337661b0b,l2766749,0.0,0.0,9.73,2.44,0.0,0.0
 ,m1069438,0.0,0.0,0.0,0.0,0.0,0.0
225533703c0b,l2925506,0.0,0.0,0.0,0.0,10.17,2.55
 ,n1139260,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069457,0.0,0.0,0.0,0.0,0.0,0.0
 ,e182745,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3066810,0.0,0.0,0.0,0.0,10.17,2.55
337660c0b,l2897769,0.0,0.0,0.0,0.0,10.17,2.54
 ,l3778577,0.0,0.0,0.0,0.0,10.17,2.54
2149184c0b,l3141395,0.0,0.0,0.0,0.0,10.17,2.55
 ,m1069437,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1139259,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1139258,0.0,0.0,0.0,0.0,0.0,0.0
 ,p827575,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2710543,0.0,0.0,0.0,0.0,10.17,2.55
 ,area_26area_27,0.0,0.0,0.0,0.0,0.0,0.0
 ,area_27area_54,0.0,0.0,0.0,0.0,0.0,0.0
