name,bus,P1,Q1,P2,Q2,P3,Q3
 ,d5746703-1_int,0.0,0.0,0.0,0.0,0.0,0.0
223660c0b,l3160863,0.0,0.0,0.0,0.0,6.1,1.5299999999999998
 ,l2730108,0.0,0.0,0.0,0.0,6.1,1.53
 ,l2786204,0.0,0.0,0.0,0.0,15.26,3.82
 ,m1209819,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2936216,0.0,0.0,0.0,0.0,4.07,1.02
 ,226-23745,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1209822,0.0,0.0,0.0,0.0,0.0,0.0
346639c0b,l2992556,0.0,0.0,0.0,0.0,6.1,1.5299999999999998
 ,m1209823,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1209824,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1209828,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3253570,0.0,0.0,0.0,0.0,10.17,2.54
251867c0b,l2861157,0.0,0.0,0.0,0.0,10.17,2.5500000000000003
 ,p901951,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1186078,0.0,0.0,0.0,0.0,0.0,0.0
227411655c0b,l2806553,0.0,0.0,0.0,0.0,10.17,2.55
 ,m1166391,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1166394,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3254873,0.0,0.0,0.0,0.0,6.1,1.53
 ,m1166393,0.0,0.0,0.0,0.0,0.0,0.0
251863c0b,l2745811,0.0,0.0,0.0,0.0,10.17,2.55
 ,m1166395,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1166400,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1166396,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1166399,0.0,0.0,0.0,0.0,0.0,0.0
2128517c0b,l3048890,0.0,0.0,0.0,0.0,10.17,2.55
 ,m1166402,0.0,0.0,0.0,0.0,0.0,0.0
2128464c0b,l3048889,0.0,0.0,0.0,0.0,10.17,2.55
 ,m1166407,0.0,0.0,0.0,0.0,0.0,0.0
251859c0b,l2952007,0.0,0.0,0.0,0.0,10.17,2.55
251857c0b,l3064514,0.0,0.0,0.0,0.0,6.1000000000000005,1.53
 ,l3048888,0.0,0.0,0.0,0.0,6.1,1.53
 ,m1149249,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1142880,0.0,0.0,0.0,0.0,0.0,0.0
225533423c0b,l2891575,0.0,0.0,0.0,0.0,6.1,1.53
226010605c0b,l2764411,0.0,0.0,0.0,0.0,6.1,1.53
 ,l2767343,0.0,0.0,0.0,0.0,15.26,3.83
356790c0b,l2804957,0.0,0.0,0.0,0.0,4.07,1.02
 ,l3048937,0.0,0.0,0.0,0.0,6.1,1.53
 ,l3176661,0.0,0.0,0.0,0.0,4.07,1.02
 ,l2970804,0.0,0.0,0.0,0.0,10.17,2.5500000000000003
251858c0b,l2861158,0.0,0.0,0.0,0.0,10.17,2.55
 ,m1166398,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3142050,0.0,0.0,0.0,0.0,6.1000000000000005,1.52
 ,m4122657,0.0,0.0,0.0,0.0,0.0,0.0
227411650c0b,l2937757,0.0,0.0,0.0,0.0,10.17,2.55
 ,l3067448,0.0,0.0,0.0,0.0,10.17,2.55
 ,l2763407,0.0,0.0,0.0,0.0,10.17,2.55
 ,l3179637,0.0,0.0,0.0,0.0,15.26,3.83
 ,l3027124,0.0,0.0,0.0,0.0,10.17,2.55
 ,area_13area_74,0.0,0.0,0.0,0.0,0.0,0.0
