name,basekV,latitude,longitude
221-311595,7.2,46.66992324,-119.1780518
l2951995,7.2,46.67511758,-119.1838396
l3029518,7.2,46.69039854,-119.1810084
l3232301,7.2,46.6725967,-119.1784459
n1139252,7.2,46.68126694,-119.1813075
m1069424,7.2,46.68908778,-119.1806455
n1138598,7.2,46.6771822,-119.1816787
n1138595,7.2,46.67706116,-119.182027
m1069284,7.2,46.67011512,-119.1781104
l2803194,7.2,46.66882476,-119.1757489
n1139257,7.2,46.69024328,-119.1805801
l3143999,7.2,46.673462,-119.1784769
m1069417,7.2,46.68128024,-119.1811183
p827576,7.2,46.69008874,-119.180467
l3101194,7.2,46.67307506,-119.1843718
193-48013,7.2,46.66831516,-119.1735838
m1069376,7.2,46.67698248,-119.1817633
p827499,7.2,46.68661892,-119.181539
m1069300,7.2,46.66691036,-119.1803684
m1069418,7.2,46.68251502,-119.1813828
n1144668,7.2,46.67304148,-119.1784169
l2763811,7.2,46.67312478,-119.1810249
n1138607,7.2,46.67229,-119.1783296
l3125349,7.2,46.67529412,-119.1793716
m1069248,7.2,46.66830308,-119.1739525
l2690868,7.2,46.66841764,-119.1736994
l2935549,7.2,46.68785836,-119.1810084
l2973178,7.2,46.69018282,-119.1816448
m1069312,7.2,46.67135068,-119.1786725
228-979371-2_int,7.2,46.66834782,-119.1736427
n1138604,7.2,46.67449602,-119.1789819
l3122811,7.2,46.68698204,-119.1819256
n1138606,7.2,46.67273792,-119.1781525
p850400,7.2,46.67001876,-119.1780879
p873801,7.2,46.67138418,-119.1785587
l2915534,7.2,46.66944892,-119.1714005
m1069247,7.2,46.66830008,-119.1760562
m3036167,7.2,46.67771506,-119.1838847
l3181545,7.2,46.6763893,-119.1804888
l3122812,7.2,46.6812595,-119.181414
m4113348,7.2,46.67013594,-119.1781099
l3085391,7.2,46.6785778,-119.1831714
n1139251,7.2,46.66987058,-119.178032
l2970258,7.2,46.6708423,-119.1785272
m1069382,7.2,46.67803888,-119.1814177
p901910,7.2,46.68127504,-119.1811919
n1138597,7.2,46.68082616,-119.1811156
p827563,7.2,46.67702884,-119.1819186
l2897807,7.2,46.69101102,-119.1824094
l3047073,7.2,46.66967804,-119.1763345
p850401,7.2,46.66998396,-119.1781008
l2973156,7.2,46.67773502,-119.1839325
n1139250,7.2,46.6698674,-119.1780881
m1069365,7.2,46.67403438,-119.1714056
l2862616,7.2,46.6702289,-119.1841694
n1138608,7.2,46.6714612,-119.1784801
m1069364,7.2,46.67393236,-119.1721876
p873800,7.2,46.6712725,-119.1785888
m1069310,7.2,46.66952392,-119.179324
q14411,7.2,46.69043246,-119.180264
m1069311,7.2,46.6713398,-119.1782192
m4277837,7.2,46.68414362,-119.1818539
l2821770,7.2,46.66847192,-119.1771442
n1139255,7.2,46.68908666,-119.1808283
d6049822-1_int,7.2,46.67806158,-119.1814128
p827500,7.2,46.68908626,-119.1808925
l3235243,7.2,46.67408752,-119.1700049
m1069420,7.2,46.68653682,-119.1814515
m1069250,7.2,46.66832422,-119.1739597
l2822861,7.2,46.68909466,-119.1825745
l2991905,7.2,46.68002402,-119.1820663
221-311583,7.2,46.66992446,-119.1780943
l3159448,7.2,46.67137516,-119.1782233
m1069356,7.2,46.67364758,-119.174892
m1069348,7.2,46.67331888,-119.1765046
m1069249,7.2,46.66832422,-119.1759875
m1069328,7.2,46.672806,-119.1784768
m1069350,7.2,46.67342198,-119.1784611
m1069363,7.2,46.67384132,-119.1737707
m1069285,7.2,46.6701605,-119.1781093
l2763812,7.2,46.67344292,-119.1826458
p827564,7.2,46.67307886,-119.1775178
m1069419,7.2,46.68317468,-119.1816374
l2766741,7.2,46.67890224,-119.1812568
m1069428,7.2,46.69014942,-119.1803212
n1139254,7.2,46.686687,-119.1816115
n1138603,7.2,46.67553444,-119.1796167
l2822877,7.2,46.67749578,-119.1815458
l2841616,7.2,46.68920396,-119.1861055
n1139256,7.2,46.6900274,-119.1806144
m4113347,7.2,46.6726203,-119.1783679
m1069411,7.2,46.6801419,-119.1811115
221-306686,7.2,46.67125124,-119.1785108
n1138599,7.2,46.67682932,-119.1814342
m1069335,7.2,46.67299034,-119.1776901
