name,bus,P1,Q1,P2,Q2,P3,Q3
 ,d5926308-3_int,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2860491,3.55,0.89,14.59,3.66,0.0,0.0
 ,m1047339,0.0,0.0,0.0,0.0,0.0,0.0
302734a0b,l2991922,5.32,1.33,0.0,0.0,0.0,0.0
 ,m1047345,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047346,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3104134,0.0,0.0,0.0,0.0,10.17,2.5500000000000003
138719a0b,l2860490,8.87,2.23,0.0,0.0,0.0,0.0
 ,l3254218,8.870000000000001,2.23,0.0,0.0,0.0,0.0
 ,r18242,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069135,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069136,0.0,0.0,0.0,0.0,0.0,0.0
138642a0b,l3235256,5.32,1.34,0.0,0.0,0.0,0.0
 ,l3197630,8.870000000000001,2.22,0.0,0.0,0.0,0.0
 ,m1069154,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069155,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069156,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3048206,8.87,2.22,0.0,0.0,0.0,0.0
138652c0b,l2766718,0.0,0.0,0.0,0.0,15.26,3.83
 ,l3010556,5.32,1.34,0.0,0.0,0.0,0.0
 ,m1069169,0.0,0.0,0.0,0.0,0.0,0.0
 ,e182724,0.0,0.0,0.0,0.0,0.0,0.0
 ,p827533,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1139538,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3066818,0.0,0.0,9.73,2.43,0.0,0.0
 ,l2710510,0.0,0.0,0.0,0.0,4.07,1.02
 ,l3197628,0.0,0.0,0.0,0.0,10.17,2.5500000000000003
 ,l2841638,0.0,0.0,0.0,0.0,6.1000000000000005,1.53
 ,l3254210,0.0,0.0,0.0,0.0,6.1,1.53
 ,l2860492,0.0,0.0,0.0,0.0,6.1000000000000005,1.53
 ,l3254219,0.0,0.0,0.0,0.0,10.17,2.5500000000000003
138717c0b,l3254220,0.0,0.0,0.0,0.0,10.17,2.55
 ,l3104120,0.0,0.0,5.84,1.46,0.0,0.0
302731a0b,l3122826,8.870000000000001,2.22,0.0,0.0,0.0,0.0
 ,m1047358,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2897781,3.55,0.89,0.0,0.0,0.0,0.0
 ,l2804251,3.55,0.89,0.0,0.0,0.0,0.0
 ,p895104,0.0,0.0,0.0,0.0,0.0,0.0
 ,n1139537,0.0,0.0,0.0,0.0,0.0,0.0
138679a0b,l2710520,5.32,1.34,0.0,0.0,0.0,0.0
 ,m1069131,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1069133,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2710521,8.870000000000001,2.23,0.0,0.0,0.0,0.0
 ,n1139539,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2785519,8.870000000000001,2.22,0.0,0.0,0.0,0.0
138565a0b,l3104122,8.870000000000001,2.22,0.0,0.0,0.0,0.0
 ,l2973151,5.32,1.33,0.0,0.0,0.0,0.0
 ,m1069187,0.0,0.0,0.0,0.0,0.0,0.0
138574a0b,l2991907,8.870000000000001,2.22,0.0,0.0,0.0,0.0
 ,m1069192,0.0,0.0,0.0,0.0,0.0,0.0
 ,l3085396,8.870000000000001,2.22,0.0,0.0,0.0,0.0
 ,l3122813,5.32,1.34,0.0,0.0,0.0,0.0
 ,l2804283,8.87,2.22,0.0,0.0,0.0,0.0
 ,l3195315,8.870000000000001,2.23,0.0,0.0,0.0,0.0
 ,m1069181,0.0,0.0,0.0,0.0,0.0,0.0
 ,m1047340,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2991923,8.87,2.22,0.0,0.0,0.0,0.0
138769a0b,l2729411,3.5500000000000003,0.89,0.0,0.0,0.0,0.0
 ,l3197644,5.32,1.33,0.0,0.0,0.0,0.0
 ,m1069130,0.0,0.0,0.0,0.0,0.0,0.0
 ,p827534,0.0,0.0,0.0,0.0,0.0,0.0
 ,p827508,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2879064,8.870000000000001,2.23,0.0,0.0,0.0,0.0
138570a0b,l2748146,5.32,1.33,0.0,0.0,0.0,0.0
 ,m1069191,0.0,0.0,0.0,0.0,0.0,0.0
138571a0b,l2991913,5.32,1.33,0.0,0.0,0.0,0.0
 ,n1139540,0.0,0.0,0.0,0.0,0.0,0.0
 ,l2673310,8.870000000000001,2.22,0.0,0.0,0.0,0.0
 ,l3104121,8.870000000000001,2.22,0.0,0.0,0.0,0.0
138563a0b,l2916627,8.870000000000001,2.22,0.0,0.0,0.0,0.0
 ,l3104113,8.87,2.22,0.0,0.0,0.0,0.0
 ,m1047342,0.0,0.0,0.0,0.0,0.0,0.0
21395962a0b,l3197645,8.87,2.22,0.0,0.0,0.0,0.0
21391094a0b,l3085395,5.32,1.33,0.0,0.0,0.0,0.0
21396254a0b,l2804253,5.32,1.34,0.0,0.0,0.0,0.0
 ,l2748129,13.3,3.33,0.0,0.0,0.0,0.0
138573a0b,l3235253,8.87,2.22,0.0,0.0,0.0,0.0
138573a0b,area_17area_18,0.0,0.0,0.0,0.0,0.0,0.0
138573a0b,area_18area_19,313.080000000014,78.48000000000351,584.75,146.63000000000494,1130.9300000000585,283.4600000000151
138573a0b,area_18area_77,0.0,0.0,212.0800000000059,53.13000000000146,0.0,0.0
