name,basekV,latitude,longitude
d5742811-3_int,7.2,46.71029558,-119.2037622
n1140519,7.2,46.71009774,-119.2053745
m1047507,7.2,46.71053194,-119.2045181
m1047515,7.2,46.71184712,-119.2018241
m4113345,7.2,46.71072704,-119.2020591
m1047513,7.2,46.71104494,-119.2034981
l2820531,7.2,46.7103969,-119.2038545
n1144665,7.2,46.71200746,-119.2013961
n1137991,7.2,46.71088582,-119.2027778
196-35813,7.2,46.71015314,-119.2052652
p901913,7.2,46.71102202,-119.2033945
l3157708,7.2,46.71093752,-119.2030118
l3197640,7.2,46.71043206,-119.2007236
e206209,7.2,46.7126478,-119.199167
l2897777,7.2,46.7121662,-119.2009723
